 C:\WinTA100\DIL805.PRO\Data\Quenching\2_Isabelle_CQ60_Homogeneizado_30min_06.06.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
  1932        48.45280838        0.69974905      484.53997803      484.51626587
  1933        48.47791290        0.70092154      484.86346436      484.76718140
  1934        48.50300217        0.70118803      485.02099609      485.01785278
  1935        48.52804565        0.70121467      485.27529907      485.26855469
  1936        48.55315781        0.70281357      485.72631836      485.51965332
  1937        48.57822800        0.70137459      485.77670288      485.77023315
  1938        48.60328293        0.70371956      485.96307373      486.02093506
  1939        48.62831879        0.70278692      486.27969360      486.27133179
  1940        48.65336990        0.70401275      486.48092651      486.52166748
  1941        48.67839432        0.70385283      486.65985107      486.77212524
  1942        48.70349121        0.70395941      487.16650391      487.02297974
  1943        48.72861481        0.70566493      487.23736572      487.27413940
  1944        48.75374985        0.70446581      487.65744019      487.52560425
  1945        48.77886581        0.70638442      487.69174194      487.77676392
  1946        48.80397034        0.70534515      488.09695435      488.02777100
  1947        48.82905197        0.70729041      488.31954956      488.27847290
  1948        48.85414124        0.70678413      488.46844482      488.52923584
  1949        48.87919235        0.70758355      488.88632202      488.77993774
  1950        48.90426636        0.70824975      489.10327148      489.03060913
  1951        48.92933655        0.70800990      489.19360352      489.28149414
  1952        48.95440674        0.70902252      489.49249268      489.53204346
  1953        48.97948456        0.70846289      489.73532104      489.78283691
  1954        49.00451279        0.71059477      490.26770020      490.03314209
  1955        49.02958298        0.70896930      490.47503662      490.28384399
  1956        49.05462646        0.71094120      490.53756714      490.53436279
  1957        49.07971954        0.71083462      490.84457397      490.78527832
  1958        49.10480118        0.71086127      491.02972412      491.03610229
  1959        49.12992477        0.71195388      491.14135742      491.28726196
  1960        49.15503693        0.71107441      491.65017700      491.53842163
  1961        49.18009186        0.71328622      491.74328613      491.78900146
  1962        49.20519257        0.71216702      491.97845459      492.03982544
  1963        49.23025894        0.71421891      492.25579834      492.29067993
  1964        49.25533295        0.71307302      492.50396729      492.54138184
  1965        49.28039169        0.71411228      492.71347046      492.79205322
  1966        49.30549240        0.71472526      492.89926147      493.04302979
  1967        49.33058929        0.71483177      493.25347900      493.29406738
  1968        49.35567856        0.71637738      493.56039429      493.54492188
  1969        49.38071060        0.71507162      493.84671021      493.79516602
  1970        49.40683365        0.71709687      494.08096313      494.05642700
  1971        49.43196106        0.71552461      494.40524292      494.30758667
  1972        49.45703506        0.71768314      494.58285522      494.55838013
  1973        49.48214340        0.71685702      494.83187866      494.80957031
  1974        49.50723267        0.71810949      494.92285156      495.06045532
  1975        49.53236389        0.71808285      495.29019165      495.31170654
  1976        49.55739212        0.71832269      495.67849731      495.56198120
  1977        49.58247375        0.71994823      495.84658813      495.81280518
  1978        49.60754776        0.71896225      496.02224731      496.06353760
  1979        49.63262939        0.72090757      496.33898926      496.31439209
  1980        49.65768051        0.71965510      496.60198975      496.56488037
  1981        49.68275833        0.72146714      496.81735229      496.81573486
  1982        49.70779419        0.72080100      497.11361694      497.06604004
  1983        49.73290253        0.72138721      497.33654785      497.31683350
  1984        49.75793839        0.72242647      497.65408325      497.56759644
  1985        49.78300095        0.72160035      497.88076782      497.81796265
  1986        49.80812454        0.72370559      498.02935791      498.06942749
  1987        49.83324814        0.72242647      498.37661743      498.32055664
  1988        49.85835266        0.72463822      498.70245361      498.57153320
  1989        49.88338089        0.72343910      498.86947632      498.82199097
  1990        49.90846634        0.72519785      499.11456299      499.07284546
  1991        49.93351364        0.72501135      499.31225586      499.32308960
