 C:\WinTA100\DIL805.PRO\Data\Quenching\01_Isabelle_QP_Q328oC_P350oC_t10s_09.28.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
  4343      1902.64331055        0.24478734      520.77795410      520.74389648
  4344      1902.66015625        0.24382412      520.31018066      520.23858643
  4345      1902.67687988        0.24270040      519.79443359      519.73687744
  4346      1902.69360352        0.24125558      519.18536377      519.23150635
  4347      1902.71044922        0.23999809      518.74145508      518.72979736
  4348      1902.72717285        0.23849976      518.32794189      518.22442627
  4349      1902.74401855        0.23748304      517.83868408      517.72271729
  4350      1902.76074219        0.23657335      517.26428223      517.22100830
  4351      1902.77746582        0.23539612      516.70568848      516.71936035
  4352      1902.79418945        0.23413859      516.30017090      516.21765137
  4353      1902.81103516        0.23282757      515.68872070      515.71228027
  4354      1902.82775879        0.23189113      515.23138428      515.21057129
  4355      1902.84448242        0.23015201      514.71948242      514.70886230
  4356      1902.86120605        0.22937609      514.08923340      514.20715332
  4357      1902.87805176        0.22825237      513.71026611      513.70178223
  4358      1902.89477539        0.22696808      513.32666016      513.20013428
  4359      1902.91149902        0.22571059      512.84405518      512.69842529
  4360      1902.92822266        0.22482763      512.34106445      512.19671631
  4361      1902.94494629        0.22343634      511.83242798      511.69500732
  4362      1902.96166992        0.22252665      511.35977173      511.19329834
  4363      1902.97839355        0.22094807      510.77148438      510.68795776
  4364      1902.99523926        0.21971731      510.12847900      510.18624878
  4365      1903.01196289        0.21888788      509.47790527      509.68453979
  4366      1903.02868652        0.21763037      509.13177490      509.18286133
  4367      1903.04541016        0.21618557      508.72082520      508.68115234
  4368      1903.06213379        0.21562369      508.24404907      508.17944336
  4369      1903.07885742        0.21423240      507.62646484      507.67773438
  4370      1903.09570313        0.21337622      507.11260986      507.17239380
  4371      1903.11242676        0.21163709      506.60131836      506.67068481
  4372      1903.12915039        0.21086119      506.16409302      506.16531372
  4373      1903.14587402        0.20928261      505.71755981      505.66363525
  4374      1903.16271973        0.20797159      505.19122314      505.16192627
  4375      1903.17944336        0.20767727      504.66586304      504.66021729
  4376      1903.19628906        0.20652677      504.25146484      504.15484619
  4377      1903.21398926        0.20510873      503.57495117      503.62387085
  4378      1903.23071289        0.20395823      503.22259521      503.11849976
  4379      1903.24743652        0.20286125      502.74792480      502.61679077
  4380      1903.26428223        0.20133619      501.99761963      502.11511230
  4381      1903.28210449        0.20077433      501.59512329      501.58044434
  4382      1903.29895020        0.19940978      501.10537720      501.07507324
  4383      1903.31567383        0.19815226      500.63406372      500.57336426
  4384      1903.33239746        0.19700177      500.05963135      500.07168579
  4385      1903.34912109        0.19571750      499.54833984      499.56997681
  4386      1903.36584473        0.19456701      499.12597656      499.06460571
  4387      1903.38269043        0.19336301      498.67117310      498.56292725
  4388      1903.39941406        0.19261384      498.16143799      498.06121826
  4389      1903.41723633        0.19124931      497.73159790      497.52655029
  4390      1903.43395996        0.18980451      497.22918701      497.02484131
  4391      1903.45068359        0.18905534      496.74060059      496.51950073
  4392      1903.46740723        0.18830620      496.12661743      496.01779175
  4393      1903.48425293        0.18675438      495.64907837      495.51608276
  4394      1903.50097656        0.18576440      495.19924927      495.01440430
  4395      1903.51770020        0.18456040      494.65750122      494.50903320
  4396      1903.53454590        0.18308885      494.06637573      494.00732422
  4397      1903.55126953        0.18193835      493.49090576      493.50561523
  4398      1903.56799316        0.18132298      492.91537476      493.00393677
  4399      1903.58471680        0.18030626      492.54898071      492.50222778
  4400      1903.60144043        0.17912900      492.14904785      492.00051880
  4401      1903.61828613        0.17776448      491.59378052      491.49517822
  4402      1903.63500977        0.17674777      491.05697632      490.99346924
  4403      1903.65173340        0.17551701      490.73785400      490.49176025
  4404      1903.66845703        0.17412570      490.16088867      489.99005127
  4405      1903.68518066        0.17359060      489.62121582      489.48837280
  4406      1903.70312500        0.17230631      489.05706787      488.95370483
  4407      1903.71984863        0.17110232      488.68563843      488.44833374
  4408      1903.73657227        0.17029965      488.16983032      487.94299316
  4409      1903.75341797        0.16901538      487.69400024      487.44128418
  4410      1903.77014160        0.16799866      487.07559204      486.93957520
  4411      1903.78698730        0.16663413      486.63412476      486.43423462
  4412      1903.80371094        0.16502878      486.12265015      485.93252563
  4413      1903.82043457        0.16401207      485.72662354      485.43081665
  4414      1903.83715820        0.16310237      485.20117188      484.92544556
  4415      1903.85400391        0.16160406      484.56738281      484.42376709
  4416      1903.87072754        0.16080140      484.12829590      483.92205811
  4417      1903.88745117        0.15999871      483.65380859      483.42034912
  4418      1903.90417480        0.15850040      483.12231445      482.91867065
  4419      1903.92089844        0.15748370      482.72509766      482.41696167
